time height vel dragX dragY
0.00000000000 8.00000000000e-01 0.00000000000e+00 0.00000000000e+00 0.00000000000e+00
0.00015625000 7.99999975788e-01 -1.54959015799e-04 0.00000000000e+00 8.26229888495e-03
0.00031250000 7.99999935485e-01 -3.09425865022e-04 0.00000000000e+00 1.29870980185e-02
0.00046875000 7.99999873783e-01 -4.63372204201e-04 0.00000000000e+00 1.64090613911e-02
0.00062500000 7.99999788960e-01 -6.16850001834e-04 0.00000000000e+00 1.92414281041e-02
0.00078125000 7.99999680487e-01 -7.69911050985e-04 0.00000000000e+00 2.17428805684e-02
0.00093750000 7.99999548226e-01 -9.22595455726e-04 0.00000000000e+00 2.40250717738e-02
0.00109375000 7.99999392166e-01 -1.07493338930e-03 0.00000000000e+00 2.61459328862e-02
0.00125000000 7.99999212339e-01 -1.22694807206e-03 0.00000000000e+00 2.81404328902e-02
0.00140625000 7.99999008787e-01 -1.37865796527e-03 0.00000000000e+00 3.00320100433e-02
0.00156250000 7.99998781553e-01 -1.53007819156e-03 0.00000000000e+00 3.18374859062e-02
0.00171875000 7.99998530681e-01 -1.68122144364e-03 0.00000000000e+00 3.35695041309e-02
0.00187500000 7.99998256213e-01 -1.83209858063e-03 0.00000000000e+00 3.52378915944e-02
0.00203125000 7.99997958191e-01 -1.98271903405e-03 0.00000000000e+00 3.68504854790e-02
0.00218750000 7.99997636653e-01 -2.13309109491e-03 0.00000000000e+00 3.84136666910e-02
0.00234375000 7.99997291638e-01 -2.28322212362e-03 0.00000000000e+00 3.99327191853e-02
0.00250000000 7.99996923183e-01 -2.43311870814e-03 0.00000000000e+00 4.14120804482e-02
0.00265625000 7.99996531325e-01 -2.58278678619e-03 0.00000000000e+00 4.28555212263e-02
0.00281250000 7.99996116098e-01 -2.73223174160e-03 0.00000000000e+00 4.42662777966e-02
0.00296875000 7.99995677537e-01 -2.88145848178e-03 0.00000000000e+00 4.56471515274e-02
0.00312500000 7.99995215676e-01 -3.03047150087e-03 0.00000000000e+00 4.70005853299e-02
0.00328125000 7.99994730548e-01 -3.17927493188e-03 0.00000000000e+00 4.83287234003e-02
0.00343750000 7.99994222185e-01 -3.32787259028e-03 0.00000000000e+00 4.96334586227e-02
0.00359375000 7.99993690619e-01 -3.47626801072e-03 0.00000000000e+00 5.09164706818e-02
0.00375000000 7.99993135882e-01 -3.62446447825e-03 0.00000000000e+00 5.21792570647e-02
0.00390625000 7.99992558005e-01 -3.77246505508e-03 0.00000000000e+00 5.34231585324e-02
0.00406250000 7.99991957018e-01 -3.92027260358e-03 0.00000000000e+00 5.46493802382e-02
0.00421875000 7.99991332950e-01 -4.06788980627e-03 0.00000000000e+00 5.58590093763e-02
0.00437500000 7.99990685832e-01 -4.21531918321e-03 0.00000000000e+00 5.70530300363e-02
0.00453125000 7.99990015692e-01 -4.36256310721e-03 0.00000000000e+00 5.82323357876e-02
0.00468750000 7.99989322559e-01 -4.50962381725e-03 0.00000000000e+00 5.93977404027e-02
0.00484375000 7.99988606463e-01 -4.65650343028e-03 0.00000000000e+00 6.05499870443e-02
0.00500000000 7.99987867430e-01 -4.80320395169e-03 0.00000000000e+00 6.16897561742e-02
0.00515625000 7.99987105489e-01 -4.94972728462e-03 0.00000000000e+00 6.28176723924e-02
0.00531250000 7.99986320668e-01 -5.09607523826e-03 0.00000000000e+00 6.39343103771e-02
0.00546875000 7.99985512993e-01 -5.24224953531e-03 0.00000000000e+00 6.50402000618e-02
0.00562500000 7.99984682492e-01 -5.38825181857e-03 0.00000000000e+00 6.61358311662e-02
0.00578125000 7.99983829191e-01 -5.53408365704e-03 0.00000000000e+00 6.72216571721e-02
0.00593750000 7.99982953117e-01 -5.67974655123e-03 0.00000000000e+00 6.82980988265e-02
0.00609375000 7.99982054297e-01 -5.82524193813e-03 0.00000000000e+00 6.93655472343e-02
0.00625000000 7.99981132755e-01 -5.97057119557e-03 0.00000000000e+00 7.04243665991e-02
0.00640625000 7.99980188519e-01 -6.11573564632e-03 0.00000000000e+00 7.14748966566e-02
0.00656250000 7.99979221614e-01 -6.26073656169e-03 0.00000000000e+00 7.25174548418e-02
0.00671875000 7.99978232064e-01 -6.40557516491e-03 0.00000000000e+00 7.35523382239e-02
0.00687500000 7.99977219897e-01 -6.55025263419e-03 0.00000000000e+00 7.45798252362e-02
0.00703125000 7.99976185135e-01 -6.69477010549e-03 0.00000000000e+00 7.56001772288e-02
0.00718750000 7.99975127806e-01 -6.83912867511e-03 0.00000000000e+00 7.66136398630e-02
0.00734375000 7.99974047933e-01 -6.98332940202e-03 0.00000000000e+00 7.76204443669e-02
0.00750000000 7.99972945540e-01 -7.12737331009e-03 0.00000000000e+00 7.86208086690e-02
0.00765625000 7.99971820653e-01 -7.27126139003e-03 0.00000000000e+00 7.96149384221e-02
0.00781250000 7.99970673295e-01 -7.41499460126e-03 0.00000000000e+00 8.06030279313e-02
0.00796875000 7.99969503491e-01 -7.55857387366e-03 0.00000000000e+00 8.15852609956e-02
0.00812500000 7.99968311265e-01 -7.70200010907e-03 0.00000000000e+00 8.25618116730e-02
0.00828125000 7.99967096640e-01 -7.84527418286e-03 0.00000000000e+00 8.35328449770e-02
0.00843750000 7.99965859640e-01 -7.98839694521e-03 0.00000000000e+00 8.44985175118e-02
0.00859375000 7.99964600289e-01 -8.13136922245e-03 0.00000000000e+00 8.54589780522e-02
0.00875000000 7.99963318611e-01 -8.27419181819e-03 0.00000000000e+00 8.64143680746e-02
0.00890625000 7.99962014628e-01 -8.41686551445e-03 0.00000000000e+00 8.73648222429e-02
0.00906250000 7.99960688364e-01 -8.55939107270e-03 0.00000000000e+00 8.83104688546e-02
0.00921875000 7.99959339841e-01 -8.70176923480e-03 0.00000000000e+00 8.92514302506e-02
0.00937500000 7.99957969084e-01 -8.84400072391e-03 0.00000000000e+00 9.01878231922e-02
0.00953125000 7.99956576114e-01 -8.98608624537e-03 0.00000000000e+00 9.11197592085e-02
0.00968750000 7.99955160954e-01 -9.12802648743e-03 0.00000000000e+00 9.20473449169e-02
0.00984375000 7.99953723628e-01 -9.26982212204e-03 0.00000000000e+00 9.29706823188e-02
0.01000000000 7.99952264158e-01 -9.41147380554e-03 0.00000000000e+00 9.38898690734e-02
0.01015625000 7.99950782565e-01 -9.55298217934e-03 0.00000000000e+00 9.48049987514e-02
0.01031250000 7.99949278873e-01 -9.69434787050e-03 0.00000000000e+00 9.57161610693e-02
0.01046875000 7.99947753104e-01 -9.83557149233e-03 0.00000000000e+00 9.66234421082e-02
0.01062500000 7.99946205279e-01 -9.97665364497e-03 0.00000000000e+00 9.75269245157e-02
0.01078125000 7.99944635421e-01 -1.01175949159e-02 0.00000000000e+00 9.84266876947e-02
0.01093750000 7.99943043553e-01 -1.02583958804e-02 0.00000000000e+00 9.93228079788e-02
0.01109375000 7.99941429695e-01 -1.03990571020e-02 0.00000000000e+00 1.00215358796e-01
0.01125000000 7.99939793869e-01 -1.05395791331e-02 0.00000000000e+00 1.01104410820e-01
0.01140625000 7.99938136098e-01 -1.06799625151e-02 0.00000000000e+00 1.01990032115e-01
0.01156250000 7.99936456402e-01 -1.08202077790e-02 0.00000000000e+00 1.02872288267e-01
0.01171875000 7.99934754804e-01 -1.09603154459e-02 0.00000000000e+00 1.03751242509e-01
0.01187500000 7.99933031325e-01 -1.11002860270e-02 0.00000000000e+00 1.04626955840e-01
0.01203125000 7.99931285986e-01 -1.12401200241e-02 0.00000000000e+00 1.05499487129e-01
0.01218750000 7.99929518809e-01 -1.13798179301e-02 0.00000000000e+00 1.06368893223e-01
0.01234375000 7.99927729815e-01 -1.15193802291e-02 0.00000000000e+00 1.07235229042e-01
0.01250000000 7.99925919024e-01 -1.16588073967e-02 0.00000000000e+00 1.08098547669e-01
0.01265625000 7.99924086458e-01 -1.17980999004e-02 0.00000000000e+00 1.08958900434e-01
0.01281250000 7.99922232139e-01 -1.19372581999e-02 0.00000000000e+00 1.09816336997e-01
0.01296875000 7.99920356086e-01 -1.20762827471e-02 0.00000000000e+00 1.10670905423e-01
0.01312500000 7.99918458321e-01 -1.22151739865e-02 0.00000000000e+00 1.11522652251e-01
0.01328125000 7.99916538865e-01 -1.23539323557e-02 0.00000000000e+00 1.12371622564e-01
0.01343750000 7.99914597738e-01 -1.24925582850e-02 0.00000000000e+00 1.13217860053e-01
0.01359375000 7.99912634961e-01 -1.26310521982e-02 0.00000000000e+00 1.14061407072e-01
0.01375000000 7.99910650555e-01 -1.27694145125e-02 0.00000000000e+00 1.14902304702e-01
0.01390625000 7.99908644540e-01 -1.29076456388e-02 0.00000000000e+00 1.15740592799e-01
0.01406250000 7.99906616936e-01 -1.30457459820e-02 0.00000000000e+00 1.16576310047e-01
0.01421875000 7.99904567764e-01 -1.31837159408e-02 0.00000000000e+00 1.17409494007e-01
0.01437500000 7.99902497045e-01 -1.33215559081e-02 0.00000000000e+00 1.18240181160e-01
0.01453125000 7.99900404799e-01 -1.34592662715e-02 0.00000000000e+00 1.19068406955e-01
0.01468750000 7.99898291045e-01 -1.35968474129e-02 0.00000000000e+00 1.19894205843e-01
0.01484375000 7.99896155804e-01 -1.37342997088e-02 0.00000000000e+00 1.20717611325e-01
0.01500000000 7.99893999096e-01 -1.38716235308e-02 0.00000000000e+00 1.21538655982e-01
0.01515625000 7.99891820942e-01 -1.40088192453e-02 0.00000000000e+00 1.22357371511e-01
